Date:  23:24; lundi; février 21; 2022
Nom du modèle: FEA_Mirror3Ra_WithCone
Nom de l'étude: M3Ra_El00Pa00ct_Bonded(-Défaut-)
Type de tracé: Déplacement statique DispZ
Type de résultat: UZ 

        
Valeur	Unité
Somme	1 008.785828	mm
Moyenne	0.060222	mm
Max	0.349747	mm
Min	-0.150740	mm
Moyenne quadratique	0.134747	mm

Noeud	Valeur	X_mm	Y_mm	Z_mm	Composants
269369	0.196197	1 210.93750000	1 652.40429688	207.39077759	Mirror3Ra_Left-1
269370	0.174104	1 210.93750000	1 478.46655273	182.76863098	Mirror3Ra_Left-1
269371	0.175413	1 289.06250000	1 470.73229980	191.67825317	Mirror3Ra_Left-1
269372	0.155796	1 289.06250000	1 304.52893066	170.66537476	Mirror3Ra_Left-1
269373	0.153546	1 210.93750000	1 304.52880859	160.68159485	Mirror3Ra_Left-1
269374	0.137265	1 289.06250000	1 130.59118652	151.17016602	Mirror3Ra_Left-1
269375	0.134929	1 210.93750000	1 130.59106445	141.14419556	Mirror3Ra_Left-1
269376	0.117924	1 210.93750000	956.65307617	124.17322540	Mirror3Ra_Left-1
269377	0.120214	1 289.06250000	956.65319824	134.24386597	Mirror3Ra_Left-1
269378	0.102447	1 210.93750000	782.71545410	109.78789520	Mirror3Ra_Left-1
269379	0.104494	1 289.06250000	782.71557617	119.90581512	Mirror3Ra_Left-1
269380	0.078217	2 148.43750000	292.38629150	249.37788391	Mirror3Ra_Left-1
269381	0.075627	2 226.56250000	251.68475342	266.45623779	Mirror3Ra_Left-1
269382	0.092753	2 226.56250000	425.62228394	271.78366089	Mirror3Ra_Left-1
269383	0.095283	2 148.43750000	466.32382202	255.44316101	Mirror3Ra_Left-1
269384	0.061806	2 382.81250000	76.66020966	302.28317261	Mirror3Ra_Left-1
269385	0.067950	2 421.87500000	137.13967896	312.78033447	Mirror3Ra_Left-1
269386	0.070745	2 265.62500000	193.98831177	274.61117554	Mirror3Ra_Left-1
269387	0.063756	2 265.62500000	119.29676819	273.58087158	Mirror3Ra_Left-1
269388	0.003428	1 523.43750000	-608.78430176	137.40837097	Mirror3Ra_Left-1
269389	0.003012	1 601.56250000	-608.78411865	150.68994141	Mirror3Ra_Left-1
269390	0.014939	1 523.43750000	-434.84680176	129.77075195	Mirror3Ra_Left-1
269391	0.014635	1 601.56250000	-434.84661865	142.96099854	Mirror3Ra_Left-1
269392	-0.008734	1 601.56250000	-782.72143555	161.32701111	Mirror3Ra_Left-1
269393	-0.008406	1 523.43750000	-782.72161865	147.94949341	Mirror3Ra_Left-1
269394	-0.021064	1 601.56250000	-956.65869141	174.92320251	Mirror3Ra_Left-1
269395	-0.020840	1 523.43750000	-956.65887451	161.44494629	Mirror3Ra_Left-1
269396	0.020495	2 148.43750000	-407.23004150	252.94998169	Mirror3Ra_Left-1
269397	0.018577	2 226.56250000	-449.03616333	273.18643188	Mirror3Ra_Left-1
269398	0.031180	2 226.56250000	-275.09878540	267.22247314	Mirror3Ra_Left-1
269399	0.033186	2 148.43750000	-233.29264832	247.80119324	Mirror3Ra_Left-1
269400	0.041125	546.87493896	-266.43225098	16.82242584	Mirror3Ra_Left-1
269401	0.036601	546.87493896	-353.40106201	18.55143356	Mirror3Ra_Left-1
269402	0.042492	390.62503052	-277.47543335	9.17331600	Mirror3Ra_Left-1
269403	0.046492	390.62503052	-190.50674438	8.07563019	Mirror3Ra_Left-1
269404	-0.047683	1 523.43750000	-1 304.53344727	197.52174377	Mirror3Ra_Left-1
269405	-0.047381	1 601.56250000	-1 304.53332520	211.21638489	Mirror3Ra_Left-1
269406	-0.034062	1 523.43750000	-1 130.59631348	177.94949341	Mirror3Ra_Left-1
269407	-0.034055	1 601.56250000	-1 130.59619141	191.53338623	Mirror3Ra_Left-1
269408	0.013349	898.43743896	-608.78540039	55.22113419	Mirror3Ra_Left-1
269409	0.011352	976.56250000	-608.78527832	63.16281128	Mirror3Ra_Left-1
269410	0.024584	898.43743896	-434.84786987	48.14574432	Mirror3Ra_Left-1
269411	0.022765	976.56250000	-434.84774780	56.03331757	Mirror3Ra_Left-1
269412	-0.001028	976.56250000	-782.72259521	73.16989136	Mirror3Ra_Left-1
269413	0.000782	898.43743896	-782.72271729	65.17133331	Mirror3Ra_Left-1
269414	-0.014801	976.56250000	-956.65985107	86.10456848	Mirror3Ra_Left-1
269415	-0.013158	898.43743896	-956.65997314	78.04625702	Mirror3Ra_Left-1
269416	-0.062811	976.56250000	-1 478.47180176	143.03283691	Mirror3Ra_Left-1
269417	-0.062370	898.43743896	-1 478.47192383	134.77716064	Mirror3Ra_Left-1
269418	-0.078523	976.56250000	-1 652.40893555	168.25701904	Mirror3Ra_Left-1
269419	-0.077942	898.43743896	-1 652.40905762	159.92921448	Mirror3Ra_Left-1
269420	-0.045553	898.43743896	-1 304.53454590	112.78936005	Mirror3Ra_Left-1
269421	-0.046388	976.56250000	-1 304.53442383	120.97614288	Mirror3Ra_Left-1
269422	-0.028586	898.43743896	-1 130.59741211	93.89968872	Mirror3Ra_Left-1
269423	-0.029913	976.56250000	-1 130.59729004	102.02072144	Mirror3Ra_Left-1
269424	0.167852	976.56250000	1 478.46618652	156.68078613	Mirror3Ra_Left-1
269425	0.166001	898.43743896	1 478.46606445	149.23114014	Mirror3Ra_Left-1
269426	0.190135	976.56250000	1 652.40393066	181.40100098	Mirror3Ra_Left-1
269427	0.188506	898.43743896	1 652.40380859	173.97920227	Mirror3Ra_Left-1
269428	0.144902	898.43743896	1 304.52832031	127.01058197	Mirror3Ra_Left-1
269429	0.146882	976.56250000	1 304.52844238	134.48980713	Mirror3Ra_Left-1
269430	0.125985	898.43743896	1 130.59069824	107.33168030	Mirror3Ra_Left-1
269431	0.127977	976.56250000	1 130.59069824	114.84223175	Mirror3Ra_Left-1
269432	0.097258	976.56250000	782.71508789	83.24561310	Mirror3Ra_Left-1
269433	0.095977	898.43743896	782.71496582	75.66668701	Mirror3Ra_Left-1
269434	0.111593	976.56250000	956.65270996	97.75453186	Mirror3Ra_Left-1
269435	0.109803	898.43743896	956.65264893	90.21076965	Mirror3Ra_Left-1
269436	0.084095	898.43743896	608.77740479	63.72067261	Mirror3Ra_Left-1
269437	0.085001	976.56250000	608.77746582	71.33681488	Mirror3Ra_Left-1
269438	0.073708	898.43743896	434.83981323	54.39663696	Mirror3Ra_Left-1
269439	0.074090	976.56250000	434.83990479	62.05213547	Mirror3Ra_Left-1
269440	0.162944	1 523.43750000	1 304.52929688	204.38484192	Mirror3Ra_Left-1
269441	0.165401	1 601.56250000	1 304.52954102	216.88302612	Mirror3Ra_Left-1
269442	0.144486	1 523.43750000	1 130.59167480	185.03285217	Mirror3Ra_Left-1
269443	0.146875	1 601.56250000	1 130.59179688	197.58441162	Mirror3Ra_Left-1
269444	0.113090	1 601.56250000	782.71612549	166.74836731	Mirror3Ra_Left-1
269445	0.111027	1 523.43750000	782.71606445	154.08056641	Mirror3Ra_Left-1
269446	0.129539	1 601.56250000	956.65380859	180.86621094	Mirror3Ra_Left-1
269447	0.127246	1 523.43750000	956.65362549	168.25817871	Mirror3Ra_Left-1
269448	0.095611	1 523.43750000	608.77844238	142.52221680	Mirror3Ra_Left-1
269449	0.097390	1 601.56250000	608.77862549	155.25318909	Mirror3Ra_Left-1
269450	0.080687	1 523.43750000	434.84082031	133.60797119	Mirror3Ra_Left-1
269451	0.082134	1 601.56250000	434.84100342	146.40568542	Mirror3Ra_Left-1
269452	0.331099	844.07220459	2 620.99316406	352.84558105	Mirror3Ra_Left-1
269453	0.237090	898.43743896	2 000.27990723	231.01185608	Mirror3Ra_Left-1
269454	0.238450	976.56250000	2 000.27990723	238.38262939	Mirror3Ra_Left-1
269455	0.212150	898.43743896	1 826.34167480	201.24276733	Mirror3Ra_Left-1
269456	0.213605	976.56250000	1 826.34179688	208.63829041	Mirror3Ra_Left-1
269457	0.333709	563.25756836	2 664.68237305	343.29364014	Mirror3Ra_Left-1
269458	-0.105199	898.43743896	-2 000.28320313	220.01255798	Mirror3Ra_Left-1
269459	-0.105783	976.56250000	-2 000.28320313	228.49464417	Mirror3Ra_Left-1
269460	-0.092289	898.43743896	-1 826.34619141	188.31600952	Mirror3Ra_Left-1
269461	-0.092931	976.56250000	-1 826.34619141	196.71923828	Mirror3Ra_Left-1
269462	0.038840	1 601.56250000	-86.97164917	136.04191589	Mirror3Ra_Left-1
269463	0.038657	1 523.43750000	-86.97180939	123.02104950	Mirror3Ra_Left-1
269464	0.026225	1 601.56250000	-260.90924072	138.09289551	Mirror3Ra_Left-1
269465	0.026421	1 523.43750000	-260.90939331	124.98950195	Mirror3Ra_Left-1
269466	0.052796	1 601.56250000	86.96565247	136.76780701	Mirror3Ra_Left-1
269467	0.052278	1 523.43750000	86.96548462	123.82530975	Mirror3Ra_Left-1
269468	0.067378	1 601.56250000	260.90347290	140.23367310	Mirror3Ra_Left-1
269469	0.066385	1 523.43750000	260.90328979	127.36548615	Mirror3Ra_Left-1
269470	0.043689	976.56250000	-86.97275543	50.22551727	Mirror3Ra_Left-1
269471	0.044714	898.43743896	-86.97286224	42.43819809	Mirror3Ra_Left-1
269472	0.033622	976.56250000	-260.91036987	51.73512268	Mirror3Ra_Left-1
269473	0.035081	898.43743896	-260.91046143	43.89897537	Mirror3Ra_Left-1
269474	0.053553	976.56250000	86.96453857	51.46524811	Mirror3Ra_Left-1
269475	0.054148	898.43743896	86.96444702	43.72425461	Mirror3Ra_Left-1
269476	0.063696	976.56250000	260.90237427	55.41837692	Mirror3Ra_Left-1
269477	0.063831	898.43743896	260.90228271	47.72129440	Mirror3Ra_Left-1
269478	0.315796	1 099.09106445	2 497.42260742	349.84268188	Mirror3Ra_Left-1
269479	-0.102903	1 504.59899902	-2 003.13977051	305.05639648	Mirror3Ra_Left-1
269480	-0.089595	1 504.59899902	-1 829.20263672	272.51724243	Mirror3Ra_Left-1
269481	0.182630	2 202.86987305	1 296.96875000	333.37106323	Mirror3Ra_Left-1
269482	-0.068182	273.43746948	-1 644.80444336	117.18360901	Mirror3Ra_Left-1
269483	-0.038163	2 223.50244141	-1 252.06872559	338.47152710	Mirror3Ra_Left-1
269484	-0.037054	2 062.65527344	-1 209.38391113	294.62484741	Mirror3Ra_Left-1
269485	0.021210	429.68756104	-637.81622314	22.91765976	Mirror3Ra_Left-1
269486	0.019891	351.56250000	-671.80334473	21.36974144	Mirror3Ra_Left-1
269487	0.025810	507.81250000	-551.84143066	22.89941406	Mirror3Ra_Left-1
269488	0.029231	429.68756104	-513.87872314	17.41011047	Mirror3Ra_Left-1
269489	0.166403	507.81250000	1 529.49841309	128.34149170	Mirror3Ra_Left-1
269490	0.170093	429.68756104	1 563.52014160	129.43505859	Mirror3Ra_Left-1
269491	0.038093	390.62503052	-364.44412231	10.96551609	Mirror3Ra_Left-1
269492	0.033296	390.62503052	-451.41290283	13.45743752	Mirror3Ra_Left-1
269493	0.038774	234.37495422	-375.48730469	6.00528336	Mirror3Ra_Left-1
269494	0.043128	234.37495422	-288.51858521	4.14147472	Mirror3Ra_Left-1
269495	-0.128331	17.33227730	-2 414.22460938	261.45669556	Mirror3Ra_Left-1
269496	0.026667	546.87493896	-527.33850098	24.11398697	Mirror3Ra_Left-1
269497	0.031752	546.87493896	-440.36981201	20.98015213	Mirror3Ra_Left-1
269498	0.045236	546.87493896	-179.46354675	15.78793526	Mirror3Ra_Left-1
269499	0.049098	546.87493896	-92.49483490	15.44298744	Mirror3Ra_Left-1
269500	-0.095041	546.87493896	-1 915.62097168	174.90205383	Mirror3Ra_Left-1
269501	-0.088156	546.87493896	-1 828.65234375	159.58540344	Mirror3Ra_Left-1
269502	0.170353	546.87493896	1 555.97192383	134.16374207	Mirror3Ra_Left-1
269503	0.181939	546.87493896	1 642.94091797	146.83192444	Mirror3Ra_Left-1
269504	0.097096	1 953.12500000	524.59338379	216.06127930	Mirror3Ra_Left-1
269505	0.088789	1 953.12500000	437.62448120	212.12321472	Mirror3Ra_Left-1
269506	0.038941	429.68756104	-339.94122314	12.10659122	Mirror3Ra_Left-1
269507	0.035867	507.81250000	-377.90405273	16.95398140	Mirror3Ra_Left-1
269508	0.044644	507.81250000	-203.96656799	13.81285954	Mirror3Ra_Left-1
269509	0.047194	429.68756104	-166.00381470	9.59679413	Mirror3Ra_Left-1
269510	0.121456	2 137.00268555	731.49230957	267.32159424	Mirror3Ra_Left-1
269511	-0.040160	351.56250000	-1 343.68237305	79.22697449	Mirror3Ra_Left-1
269512	-0.049206	429.68756104	-1 422.10827637	92.35044861	Mirror3Ra_Left-1
269513	-0.010257	429.68756104	-1 031.68872070	50.18512344	Mirror3Ra_Left-1
269514	-0.008621	507.81250000	-1 001.67736816	51.60697556	Mirror3Ra_Left-1
269515	-0.025385	507.81250000	-1 175.61462402	68.00300598	Mirror3Ra_Left-1
269516	-0.027349	429.68756104	-1 205.62585449	67.06958008	Mirror3Ra_Left-1
269517	-0.001431	2 361.68432617	-760.35717773	325.30703735	Mirror3Ra_Left-1
269518	-0.006552	2 195.88989258	-798.54125977	286.53576660	Mirror3Ra_Left-1
269519	-0.012243	2 246.19335938	-888.34344482	306.17221069	Mirror3Ra_Left-1
269520	0.140553	2 245.45874023	894.07794189	303.93746948	Mirror3Ra_Left-1
269521	0.221103	1 445.31250000	1 787.67126465	259.78167725	Mirror3Ra_Left-1
269522	0.220775	1 367.18750000	1 803.13964844	251.14083862	Mirror3Ra_Left-1
269523	0.197847	1 367.18750000	1 629.20178223	224.40560913	Mirror3Ra_Left-1
269524	0.198290	1 445.31250000	1 613.73339844	233.31153870	Mirror3Ra_Left-1
269525	0.053056	429.68756104	-24.03220558	9.59083176	Mirror3Ra_Left-1
269526	0.052163	507.81250000	-29.72072411	13.43668270	Mirror3Ra_Left-1
269527	0.304423	251.99418640	2 503.50732422	294.10601807	Mirror3Ra_Left-1
269528	0.305109	330.11923218	2 502.14770508	296.07269287	Mirror3Ra_Left-1
269529	0.077905	39.06244278	540.02697754	17.78571510	Mirror3Ra_Left-1
269530	0.076279	39.06244278	507.51913452	15.99713802	Mirror3Ra_Left-1
269531	0.004631	1 367.18750000	-608.78460693	112.85620117	Mirror3Ra_Left-1
269532	0.003989	1 445.31250000	-608.78448486	124.79746246	Mirror3Ra_Left-1
269533	-0.007202	1 367.18750000	-782.72192383	123.22026825	Mirror3Ra_Left-1
269534	-0.007910	1 445.31250000	-782.72174072	135.24758911	Mirror3Ra_Left-1
269535	-0.008988	1 757.81250000	-782.72106934	190.11332703	Mirror3Ra_Left-1
269536	-0.008956	1 679.68750000	-782.72125244	175.38122559	Mirror3Ra_Left-1
269537	0.002752	1 757.81250000	-608.78375244	179.26934814	Mirror3Ra_Left-1
269538	0.002796	1 679.68750000	-608.78393555	164.64323425	Mirror3Ra_Left-1
269539	-0.047923	1 367.18750000	-1 304.53381348	172.20724487	Mirror3Ra_Left-1
269540	-0.047841	1 445.31250000	-1 304.53369141	184.51907349	Mirror3Ra_Left-1
269541	-0.059450	1 743.33728027	-1 479.18457031	260.98522949	Mirror3Ra_Left-1
269542	-0.060171	1 665.21228027	-1 479.18481445	245.90440369	Mirror3Ra_Left-1
269543	-0.046489	1 757.81250000	-1 304.53283691	240.68635559	Mirror3Ra_Left-1
269544	-0.046952	1 679.68750000	-1 304.53308105	225.60418701	Mirror3Ra_Left-1
269545	0.017327	742.18756104	-608.78558350	41.32935333	Mirror3Ra_Left-1
269546	0.015352	820.31250000	-608.78546143	47.94351196	Mirror3Ra_Left-1
269547	0.004714	742.18756104	-782.72290039	51.18015671	Mirror3Ra_Left-1
269548	0.002763	820.31250000	-782.72277832	57.84161758	Mirror3Ra_Left-1
269549	-0.004147	1 132.81250000	-782.72235107	91.17623138	Mirror3Ra_Left-1
269550	-0.002710	1 054.68750000	-782.72247314	81.83796692	Mirror3Ra_Left-1
269551	0.008007	1 132.81250000	-608.78503418	81.04093170	Mirror3Ra_Left-1
269552	0.009497	1 054.68750000	-608.78515625	71.76918793	Mirror3Ra_Left-1
269553	-0.063120	1 132.81250000	-1 478.47155762	161.61862183	Mirror3Ra_Left-1
269554	-0.063051	1 054.68750000	-1 478.47167969	151.97975159	Mirror3Ra_Left-1
269555	-0.047380	1 132.81250000	-1 304.53417969	139.40667725	Mirror3Ra_Left-1
269556	-0.046981	1 054.68750000	-1 304.53430176	129.84832764	Mirror3Ra_Left-1
269557	-0.043231	742.18756104	-1 304.53479004	98.46927643	Mirror3Ra_Left-1
269558	-0.044534	820.31250000	-1 304.53466797	105.28729248	Mirror3Ra_Left-1
269559	-0.060450	742.18756104	-1 478.47204590	120.33667755	Mirror3Ra_Left-1
269560	-0.061578	820.31250000	-1 478.47204590	127.21200562	Mirror3Ra_Left-1
269561	0.141693	742.18756104	1 304.52807617	113.92640686	Mirror3Ra_Left-1
269562	0.143110	820.31250000	1 304.52819824	120.15625763	Mirror3Ra_Left-1
269563	0.163015	742.18756104	1 478.46594238	136.19851685	Mirror3Ra_Left-1
269564	0.164401	820.31250000	1 478.46606445	142.40383911	Mirror3Ra_Left-1
269565	0.171890	1 132.81250000	1 478.46643066	173.44903564	Mirror3Ra_Left-1
269566	0.169816	1 054.68750000	1 478.46630859	164.75328064	Mirror3Ra_Left-1
269567	0.151255	1 132.81250000	1 304.52856445	151.32479858	Mirror3Ra_Left-1
269568	0.148969	1 054.68750000	1 304.52856445	142.59436035	Mirror3Ra_Left-1
269569	0.082644	742.18756104	608.77722168	50.39750290	Mirror3Ra_Left-1
269570	0.083319	820.31250000	608.77728271	56.74106598	Mirror3Ra_Left-1
269571	0.093876	742.18756104	782.71484375	62.40849686	Mirror3Ra_Left-1
269572	0.094866	820.31250000	782.71490479	68.72114563	Mirror3Ra_Left-1
269573	0.100504	1 132.81250000	782.71533203	100.30564117	Mirror3Ra_Left-1
269574	0.098805	1 054.68750000	782.71520996	91.45841980	Mirror3Ra_Left-1
269575	0.087133	1 132.81250000	608.77770996	88.48080444	Mirror3Ra_Left-1
269576	0.086015	1 054.68750000	608.77758789	79.59000397	Mirror3Ra_Left-1
269577	0.170331	1 757.81250000	1 304.52990723	243.77151489	Mirror3Ra_Left-1
269578	0.167930	1 679.68750000	1 304.52966309	230.01165771	Mirror3Ra_Left-1
269579	0.158131	1 367.18750000	1 304.52905273	181.27673340	Mirror3Ra_Left-1
269580	0.160544	1 445.31250000	1 304.52917480	192.51632690	Mirror3Ra_Left-1
269581	0.117064	1 757.81250000	782.71649170	194.00331116	Mirror3Ra_Left-1
269582	0.115129	1 679.68750000	782.71630859	180.05564880	Mirror3Ra_Left-1
269583	0.100772	1 757.81250000	608.77893066	182.64456177	Mirror3Ra_Left-1
269584	0.099092	1 679.68750000	608.77874756	168.62699890	Mirror3Ra_Left-1
269585	0.091966	1 367.18750000	608.77813721	118.98533630	Mirror3Ra_Left-1
269586	0.093778	1 445.31250000	608.77825928	130.43319702	Mirror3Ra_Left-1
269587	0.106678	1 367.18750000	782.71569824	130.66006470	Mirror3Ra_Left-1
269588	0.108882	1 445.31250000	782.71588135	142.05139160	Mirror3Ra_Left-1
269589	0.234627	742.18756104	2 000.27966309	218.11686707	Mirror3Ra_Left-1
269590	0.235828	820.31250000	2 000.27966309	224.25672913	Mirror3Ra_Left-1
269591	0.241498	1 132.81250000	2 000.28015137	254.97264099	Mirror3Ra_Left-1
269592	0.239864	1 054.68750000	2 000.27990723	246.36940002	Mirror3Ra_Left-1
269593	-0.106328	1 132.81250000	-2 000.28295898	247.59059143	Mirror3Ra_Left-1
269594	-0.106223	1 054.68750000	-2 000.28295898	237.68705750	Mirror3Ra_Left-1
269595	-0.103616	742.18756104	-2 000.28344727	205.17630005	Mirror3Ra_Left-1
269596	-0.104448	820.31250000	-2 000.28320313	212.23999023	Mirror3Ra_Left-1
269597	0.039398	1 367.18750000	-86.97212219	98.94976807	Mirror3Ra_Left-1
269598	0.038885	1 445.31250000	-86.97197723	110.65731812	Mirror3Ra_Left-1
269599	0.051873	1 367.18750000	86.96517181	99.89849854	Mirror3Ra_Left-1
269600	0.051940	1 445.31250000	86.96532440	111.53584290	Mirror3Ra_Left-1
269601	0.039868	1 757.81250000	-86.97128296	164.05897522	Mirror3Ra_Left-1
269602	0.039244	1 679.68750000	-86.97146606	149.72087097	Mirror3Ra_Left-1
269603	0.054084	1 757.81250000	86.96601868	164.61581421	Mirror3Ra_Left-1
269604	0.053328	1 679.68750000	86.96582794	150.36430359	Mirror3Ra_Left-1
269605	0.046928	742.18756104	-86.97303772	28.81608772	Mirror3Ra_Left-1
269606	0.045858	820.31250000	-86.97296143	35.30190659	Mirror3Ra_Left-1
269607	0.055375	742.18756104	86.96426392	30.18305206	Mirror3Ra_Left-1
269608	0.054793	820.31250000	86.96434784	36.63036728	Mirror3Ra_Left-1
269609	0.041726	1 132.81250000	-86.97253418	67.75561523	Mirror3Ra_Left-1
269610	0.042721	1 054.68750000	-86.97265625	58.66444778	Mirror3Ra_Left-1
269611	0.052529	1 132.81250000	86.96476746	68.89088440	Mirror3Ra_Left-1
269612	0.053019	1 054.68750000	86.96465302	59.85391998	Mirror3Ra_Left-1
269613	0.026364	1 679.68750000	-260.90905762	151.85868835	Mirror3Ra_Left-1
269614	0.026876	1 757.81250000	-260.90887451	166.28799438	Mirror3Ra_Left-1
269615	0.014518	1 679.68750000	-434.84643555	156.81817627	Mirror3Ra_Left-1
269616	0.014603	1 757.81250000	-434.84625244	171.34342957	Mirror3Ra_Left-1
269617	0.026415	820.31250000	-434.84796143	40.91766357	Mirror3Ra_Left-1
269618	0.028174	742.18756104	-434.84805298	34.34849930	Mirror3Ra_Left-1
269619	0.036566	820.31250000	-260.91055298	36.71797562	Mirror3Ra_Left-1
269620	0.038040	742.18756104	-260.91064453	30.19156647	Mirror3Ra_Left-1
269621	-0.021111	1 679.68750000	-956.65856934	189.08338928	Mirror3Ra_Left-1
269622	-0.021047	1 757.81250000	-956.65838623	203.92668152	Mirror3Ra_Left-1
269623	-0.033919	1 679.68750000	-1 130.59594727	205.80471802	Mirror3Ra_Left-1
269624	-0.033655	1 757.81250000	-1 130.59570313	220.76464844	Mirror3Ra_Left-1
269625	0.015428	1 445.31250000	-434.84695435	117.24644470	Mirror3Ra_Left-1
269626	0.016141	1 367.18750000	-434.84710693	105.38706207	Mirror3Ra_Left-1
269627	0.026712	1 445.31250000	-260.90954590	112.54753113	Mirror3Ra_Left-1
269628	0.027340	1 367.18750000	-260.90969849	100.76601410	Mirror3Ra_Left-1
269629	0.032201	1 054.68750000	-260.91024780	60.22702026	Mirror3Ra_Left-1
269630	0.030803	1 132.81250000	-260.91012573	69.37532043	Mirror3Ra_Left-1
269631	0.021004	1 054.68750000	-434.84765625	64.58100128	Mirror3Ra_Left-1
269632	0.019388	1 132.81250000	-434.84753418	73.78945160	Mirror3Ra_Left-1
269633	-0.091485	820.31250000	-1 826.34631348	180.61567688	Mirror3Ra_Left-1
269634	-0.090490	742.18756104	-1 826.34643555	173.61756897	Mirror3Ra_Left-1
269635	-0.077046	820.31250000	-1 652.40917969	152.29798889	Mirror3Ra_Left-1
269636	-0.076031	742.18756104	-1 652.40917969	145.36265564	Mirror3Ra_Left-1
269637	-0.027134	820.31250000	-1 130.59741211	86.45783997	Mirror3Ra_Left-1
269638	-0.025422	742.18756104	-1 130.59753418	79.69452667	Mirror3Ra_Left-1
269639	-0.011300	820.31250000	-956.66009521	70.66182709	Mirror3Ra_Left-1
269640	-0.009317	742.18756104	-956.66015625	63.95067215	Mirror3Ra_Left-1
269641	-0.033940	1 445.31250000	-1 130.59655762	165.05184937	Mirror3Ra_Left-1
269642	-0.033640	1 367.18750000	-1 130.59667969	152.83937073	Mirror3Ra_Left-1
269643	-0.020438	1 445.31250000	-956.65905762	148.64752197	Mirror3Ra_Left-1
269644	-0.019881	1 367.18750000	-956.65917969	136.52984619	Mirror3Ra_Left-1
269645	-0.016258	1 054.68750000	-956.65972900	94.83744049	Mirror3Ra_Left-1
